vertex_id,part_hint,mds0_norm,mds1_norm,mds2_norm,atlas_u_norm,atlas_v_norm
12760,right_lower_arm,0.91549629,0.64637107,0.56510842,0.91549629,0.35362893
12761,right_lower_arm,0.92293960,0.64010340,0.58713174,0.92293960,0.35989660
12762,right_lower_arm,0.91665065,0.64712864,0.54907602,0.91665065,0.35287136
12763,right_lower_arm,0.91689849,0.64720196,0.54242158,0.91689849,0.35279804
12764,right_lower_arm,0.91425937,0.64975977,0.53185660,0.91425937,0.35024023
12765,right_lower_arm,0.91249532,0.64972013,0.54688329,0.91249532,0.35027987
12766,right_lower_arm,0.90887862,0.65279448,0.53550577,0.90887862,0.34720552
12767,right_hand,0.95489401,0.57991523,0.68412513,0.95489401,0.42008477
12768,right_hand,0.95215982,0.58148819,0.69296974,0.95215982,0.41851181
12769,right_hand,0.95763355,0.57805777,0.69258434,0.95763355,0.42194223
12770,right_hand,0.96067828,0.57587099,0.70419329,0.96067828,0.42412901
12771,right_hand,0.95607209,0.57814926,0.72344458,0.95607209,0.42185074
12772,right_hand,0.95514041,0.57942855,0.70172417,0.95514041,0.42057145
12773,right_hand,0.95512795,0.57955378,0.69777220,0.95512795,0.42044622
12774,right_lower_arm,0.92351496,0.64081949,0.57321626,0.92351496,0.35918051
12775,right_lower_arm,0.92403519,0.64085501,0.54938686,0.92403519,0.35914499
12776,right_lower_arm,0.92298657,0.64145535,0.54113030,0.92298657,0.35854465
12777,right_lower_arm,0.91951710,0.64349025,0.57166493,0.91951710,0.35650975
12778,right_hand,0.96390957,0.57601118,0.80112404,0.96390957,0.42398882
12779,right_hand,0.96705508,0.57268077,0.77340174,0.96705508,0.42731923
12780,right_hand,0.96398264,0.57488549,0.79156828,0.96398264,0.42511451
12781,right_hand,0.96409065,0.57595658,0.80129218,0.96409065,0.42404342
12782,right_hand,0.97094101,0.57189137,0.77021807,0.97094101,0.42810863
12783,right_lower_arm,0.88126987,0.66094935,0.53339928,0.88126987,0.33905065
12784,right_lower_arm,0.88280898,0.66172731,0.52851295,0.88280898,0.33827269
12785,right_lower_arm,0.88577235,0.65966523,0.53689855,0.88577235,0.34033477
12786,right_lower_arm,0.87911826,0.66391587,0.52002323,0.87911826,0.33608413
12787,right_lower_arm,0.88463938,0.66275162,0.52220654,0.88463938,0.33724838
12788,right_hand,0.97436172,0.58748168,0.79142869,0.97436172,0.41251832
12789,right_hand,0.97746903,0.58868325,0.76128024,0.97746903,0.41131675
12790,right_hand,0.97362643,0.58943957,0.78343600,0.97362643,0.41056043
12791,right_hand,0.97898024,0.58702874,0.76328677,0.97898024,0.41297126
12792,right_hand,0.98112136,0.58355319,0.76215017,0.98112136,0.41644681
12793,right_hand,0.97457778,0.58258337,0.80419117,0.97457778,0.41741663
12794,right_hand,0.97481847,0.58583140,0.79651225,0.97481847,0.41416860
12795,right_hand,0.98226589,0.58097005,0.76575810,0.98226589,0.41902995
12796,right_hand,0.97830969,0.57558686,0.76951778,0.97830969,0.42441314
12797,right_hand,0.96517879,0.57537854,0.79830390,0.96517879,0.42462146
12798,right_hand,0.97462845,0.58650774,0.79435253,0.97462845,0.41349226
12799,right_lower_arm,0.93746185,0.62820488,0.63092536,0.93746185,0.37179512
12800,right_lower_arm,0.93752444,0.62812489,0.63209361,0.93752444,0.37187511
12801,right_lower_arm,0.93581212,0.62956709,0.62272447,0.93581212,0.37043291
12802,right_lower_arm,0.93718642,0.62855715,0.62578106,0.93718642,0.37144285
12803,right_lower_arm,0.93795878,0.62756938,0.64020556,0.93795878,0.37243062
12804,right_lower_arm,0.93775231,0.62791622,0.63268930,0.93775231,0.37208378
12805,right_lower_arm,0.93793857,0.62759519,0.63982826,0.93793857,0.37240481
12806,right_hand,0.95067334,0.60634494,0.62694907,0.95067334,0.39365506
12807,right_lower_arm,0.93799245,0.62764925,0.63539433,0.93799245,0.37235075
12808,right_lower_arm,0.93794602,0.62771195,0.63438106,0.93794602,0.37228805
